REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 4,2000,7,1.14445,1.19688,62,,103.0,124,,18,307,97,25650
HHS Regions,Region 5,2000,7,0.887784,0.858424,65,,68.0,126,,11,270,95,31453
HHS Regions,Region 6,2000,7,0.943391,0.326208,6,,24.0,16,,1,47,26,14408
HHS Regions,Region 7,2000,7,1.27716,1.38421,54,,23.0,31,,7,115,48,8308
HHS Regions,Region 8,2000,7,0.8210930000000001,0.831601,15,,50.0,41,,2,108,35,12987
HHS Regions,Region 9,2000,7,1.10809,2.90372,274,,112.0,164,,20,570,22,19630
HHS Regions,Region 10,2000,7,0.48358199999999996,0.5549390000000001,2,,2.0,1,,0,5,8,901
HHS Regions,Region 1,2000,8,0.747603,0.740491,13,,21.0,25,,7,66,43,8913
HHS Regions,Region 2,2000,8,0.8587870000000001,1.18451,4,,6.0,14,,2,26,12,2195
HHS Regions,Region 3,2000,8,3.72563,2.23991,38,,29.0,52,,2,121,21,5402
HHS Regions,Region 4,2000,8,0.9157700000000001,0.929143,58,,80.0,93,,15,246,94,26476
HHS Regions,Region 5,2000,8,0.674315,0.621993,37,,47.0,88,,9,181,96,29100
HHS Regions,Region 6,2000,8,0.267017,0.186245,3,,3.0,8,,0,14,11,7517
HHS Regions,Region 7,2000,8,0.803683,0.849815,5,,22.0,23,,5,55,45,6472
HHS Regions,Region 8,2000,8,0.558954,0.573404,18,,21.0,29,,0,68,32,11859
HHS Regions,Region 9,2000,8,2.6781,3.12482,276,,98.0,145,,24,543,21,17377
HHS Regions,Region 10,2000,8,0.92015,0.618812,0,,1.0,4,,0,5,7,808
HHS Regions,Region 1,2000,9,0.47384,0.45618500000000006,16,,10.0,17,,0,43,43,9426
HHS Regions,Region 2,2000,9,1.87497,2.51397,6,,22.0,12,,5,45,10,1790
HHS Regions,Region 3,2000,9,4.30152,1.97167,40,,24.0,38,,1,103,21,5224
HHS Regions,Region 4,2000,9,1.04423,1.12411,107,,73.0,104,,9,293,94,26065
HHS Regions,Region 5,2000,9,0.860873,0.8801209999999999,55,,39.0,99,,10,203,87,23065
HHS Regions,Region 6,2000,9,0.706367,0.28220700000000004,1,,12.0,5,,2,20,8,7087
HHS Regions,Region 7,2000,9,0.623408,0.632311,2,,14.0,17,,7,40,42,6326
HHS Regions,Region 8,2000,9,0.6632239999999999,0.793763,19,,45.0,47,,1,112,37,14110
HHS Regions,Region 9,2000,9,2.1389099999999996,2.89325,253,,119.0,136,,14,522,20,18042
HHS Regions,Region 10,2000,9,0.339006,0.398804,0,,2.0,2,,0,4,8,1003
HHS Regions,Region 1,2000,10,0.22669,0.363636,11,,3.0,12,,6,32,40,8800
HHS Regions,Region 2,2000,10,1.2469299999999999,1.6976099999999998,6,,12.0,12,,2,32,11,1885
HHS Regions,Region 3,2000,10,4.04905,2.0363599999999997,37,,42.0,31,,2,112,21,5500
HHS Regions,Region 4,2000,10,0.855417,0.892933,69,,53.0,77,,11,210,87,23518
HHS Regions,Region 5,2000,10,0.764018,0.721942,52,,32.0,71,,8,163,86,22578
HHS Regions,Region 6,2000,10,0.7153189999999999,0.169648,2,,5.0,3,,1,11,8,6484
HHS Regions,Region 7,2000,10,0.615374,0.589923,3,,13.0,20,,1,37,43,6272
HHS Regions,Region 8,2000,10,0.32169699999999996,0.355542,7,,14.0,23,,2,46,38,12938
HHS Regions,Region 9,2000,10,1.6835900000000001,2.4856599999999998,194,,80.0,144,,24,442,21,17782
HHS Regions,Region 10,2000,10,0.934838,0.306122,0,,2.0,1,,0,3,8,980
HHS Regions,Region 1,2000,11,0.43362799999999996,0.621512,17,,8.0,21,,3,49,37,7884
HHS Regions,Region 2,2000,11,2.11097,2.4607,13,,7.0,13,,3,36,10,1463
HHS Regions,Region 3,2000,11,2.5110799999999998,1.7044400000000002,24,,27.0,35,,5,91,21,5339
HHS Regions,Region 4,2000,11,0.6054390000000001,0.66615,57,,41.0,61,,13,172,89,25820
HHS Regions,Region 5,2000,11,0.6090439999999999,0.581508,35,,17.0,65,,3,120,82,20636
HHS Regions,Region 6,2000,11,0.409485,0.260896,5,,8.0,3,,1,17,9,6516
HHS Regions,Region 7,2000,11,0.806538,0.782881,12,,14.0,19,,0,45,40,5748
HHS Regions,Region 8,2000,11,0.188572,0.371014,13,,9.0,9,,1,32,23,8625
HHS Regions,Region 9,2000,11,1.49648,2.0465400000000002,166,,75.0,116,,15,372,21,18177
HHS Regions,Region 10,2000,11,0.0,0.0,0,,0.0,0,,0,0,6,606
HHS Regions,Region 1,2000,12,0.367004,0.36322600000000005,3,,10.0,13,,3,29,38,7984
HHS Regions,Region 2,2000,12,0.754074,1.00615,4,,3.0,9,,2,18,10,1789
HHS Regions,Region 3,2000,12,3.0718799999999997,1.66376,21,,20.0,42,,3,86,20,5169
HHS Regions,Region 4,2000,12,0.578987,0.667659,65,,33.0,63,,5,166,85,24863
HHS Regions,Region 5,2000,12,0.5178119999999999,0.5131319999999999,30,,26.0,52,,2,110,78,21437
HHS Regions,Region 6,2000,12,0.0137476,0.175259,5,,5.0,2,,0,12,9,6847
HHS Regions,Region 7,2000,12,0.999527,0.8561639999999999,8,,19.0,18,,0,45,38,5256
HHS Regions,Region 8,2000,12,0.22825900000000002,0.430546,11,,9.0,16,,2,38,22,8826
HHS Regions,Region 9,2000,12,1.46236,2.31107,158,,102.0,131,,20,411,20,17784
HHS Regions,Region 10,2000,12,0.24687399999999998,0.284495,0,,2.0,0,,0,2,6,703
HHS Regions,Region 1,2000,13,0.205171,0.225175,3,,4.0,10,,3,20,37,8882
HHS Regions,Region 2,2000,13,1.9702,1.8818400000000002,13,,9.0,18,,3,43,10,2285
HHS Regions,Region 3,2000,13,2.57354,1.64763,21,,29.0,36,,2,88,20,5341
HHS Regions,Region 4,2000,13,0.548841,0.604895,56,,36.0,56,,3,151,85,24963
HHS Regions,Region 5,2000,13,0.508464,0.460283,28,,16.0,51,,2,97,74,21074
HHS Regions,Region 6,2000,13,0.00626223,0.07882710000000001,1,,3.0,0,,1,5,9,6343
HHS Regions,Region 7,2000,13,0.6485609999999999,0.588337,9,,16.0,7,,2,34,38,5779
HHS Regions,Region 8,2000,13,0.24379299999999998,0.384569,8,,12.0,11,,1,32,22,8321
HHS Regions,Region 9,2000,13,1.02393,2.04127,143,,81.0,131,,12,367,20,17979
HHS Regions,Region 10,2000,13,0.0,0.0,0,,0.0,0,,0,0,5,645
HHS Regions,Region 1,2000,14,0.247498,0.218394,4,,3.0,10,,1,18,33,8242
HHS Regions,Region 2,2000,14,1.41154,1.9105299999999998,10,,10.0,17,,4,41,10,2146
HHS Regions,Region 3,2000,14,3.85265,1.82903,19,,25.0,47,,1,92,19,5030
HHS Regions,Region 4,2000,14,0.49224700000000005,0.47550699999999996,25,,36.0,43,,2,106,78,22292
HHS Regions,Region 5,2000,14,0.367199,0.399938,18,,14.0,46,,0,78,71,19503
HHS Regions,Region 6,2000,14,0.45464799999999994,0.23084000000000002,1,,5.0,8,,1,15,8,6498
HHS Regions,Region 7,2000,14,0.586839,0.628931,9,,12.0,12,,0,33,32,5247
HHS Regions,Region 8,2000,14,0.25769200000000003,0.42392799999999997,12,,9.0,14,,1,36,22,8492
HHS Regions,Region 9,2000,14,0.755166,1.774,88,,56.0,89,,13,246,17,13867
HHS Regions,Region 10,2000,14,0.20449900000000001,0.20449900000000001,0,,1.0,0,,0,1,5,489
HHS Regions,Region 1,2000,15,0.18623399999999998,0.155726,3,,1.0,9,,0,13,33,8348
HHS Regions,Region 2,2000,15,0.7931050000000001,1.0810799999999998,5,,5.0,12,,2,24,9,2220
HHS Regions,Region 3,2000,15,2.57672,1.1291799999999999,16,,17.0,15,,2,50,16,4428
HHS Regions,Region 4,2000,15,0.483112,0.544095,36,,24.0,53,,2,115,77,21136
HHS Regions,Region 5,2000,15,0.273821,0.343724,29,,6.0,35,,3,73,72,21238
HHS Regions,Region 6,2000,15,0.309854,0.0301796,0,,1.0,0,,1,2,8,6627
HHS Regions,Region 7,2000,15,0.5499149999999999,0.48586599999999996,3,,15.0,4,,0,22,31,4528
HHS Regions,Region 8,2000,15,0.14943900000000002,0.344353,18,,4.0,8,,0,30,21,8712
HHS Regions,Region 9,2000,15,0.546248,1.5790799999999998,68,,54.0,59,,11,192,17,12159
HHS Regions,Region 10,2000,15,0.156495,0.156495,0,,0.0,1,,0,1,5,639
HHS Regions,Region 1,2000,16,0.194054,0.159084,1,,3.0,6,,0,10,30,6286
HHS Regions,Region 2,2000,16,0.463067,0.636943,3,,4.0,4,,0,11,9,1727
HHS Regions,Region 3,2000,16,2.32176,1.11087,14,,24.0,12,,2,52,17,4681
HHS Regions,Region 4,2000,16,0.578421,0.661669,47,,36.0,44,,16,143,75,21612
HHS Regions,Region 5,2000,16,0.344341,0.309185,24,,7.0,26,,1,58,70,18759
HHS Regions,Region 6,2000,16,0.376833,0.07898889999999999,0,,3.0,0,,2,5,8,6330
HHS Regions,Region 7,2000,16,0.639892,0.581666,4,,12.0,9,,0,25,31,4298
HHS Regions,Region 8,2000,16,0.0684374,0.07802339999999999,1,,1.0,4,,0,6,19,7690
HHS Regions,Region 9,2000,16,0.359118,0.712448,13,,6.0,14,,3,36,17,5053
HHS Regions,Region 10,2000,16,0.21097,0.21097,0,,0.0,1,,0,1,4,474
HHS Regions,Region 1,2000,17,0.123896,0.16835,4,,3.0,4,,1,12,32,7128
HHS Regions,Region 2,2000,17,0.9279790000000001,1.21359,4,,5.0,4,,2,15,8,1236
HHS Regions,Region 3,2000,17,1.71367,0.747324,9,,10.0,14,,4,37,17,4951
HHS Regions,Region 4,2000,17,0.524378,0.622683,47,,26.0,56,,2,131,70,21038
HHS Regions,Region 5,2000,17,0.39873000000000003,0.292227,14,,9.0,28,,4,55,68,18821
HHS Regions,Region 6,2000,17,0.27032399999999995,0.072015,1,,4.0,0,,0,5,8,6943
HHS Regions,Region 7,2000,17,1.28095,0.812631,7,,16.0,12,,0,35,29,4307
HHS Regions,Region 8,2000,17,0.102158,0.266389,12,,1.0,10,,0,23,21,8634
HHS Regions,Region 9,2000,17,0.310931,0.6157189999999999,14,,6.0,13,,1,34,17,5522
HHS Regions,Region 10,2000,17,0.0,0.0,0,,0.0,0,,0,0,4,520
HHS Regions,Region 1,2000,18,0.11631500000000002,0.161527,3,,3.0,5,,0,11,32,6810
HHS Regions,Region 2,2000,18,0.482175,0.636943,4,,2.0,2,,1,9,7,1413
HHS Regions,Region 3,2000,18,2.30481,0.916667,11,,11.0,20,,2,44,17,4800
HHS Regions,Region 4,2000,18,0.701991,0.80148,48,,37.0,57,,1,143,67,17842
HHS Regions,Region 5,2000,18,0.250336,0.319966,17,,2.0,40,,1,60,61,18752
HHS Regions,Region 6,2000,18,0.244806,0.0752559,0,,3.0,1,,1,5,8,6644
HHS Regions,Region 7,2000,18,0.680936,0.561141,3,,10.0,11,,0,24,30,4277
HHS Regions,Region 8,2000,18,0.0,0.0,0,,0.0,0,,0,0,17,7695
HHS Regions,Region 9,2000,18,0.09068999999999999,0.58504,7,,9.0,11,,1,28,14,4786
HHS Regions,Region 10,2000,18,0.0,0.0,0,,0.0,0,,0,0,4,531
HHS Regions,Region 1,2000,19,0.08545739999999999,0.0810373,2,,1.0,1,,1,5,32,6170
HHS Regions,Region 2,2000,19,0.910596,0.910596,4,,6.0,1,,0,11,6,1208
HHS Regions,Region 3,2000,19,1.53104,0.8881370000000001,13,,19.0,8,,2,42,16,4729
HHS Regions,Region 4,2000,19,0.34515,0.409435,22,,24.0,20,,1,67,62,16364
HHS Regions,Region 5,2000,19,0.252558,0.30145700000000003,12,,7.0,31,,4,54,64,17913
HHS Regions,Region 6,2000,19,0.24996999999999997,0.0459629,0,,2.0,1,,0,3,8,6527
HHS Regions,Region 7,2000,19,0.8429760000000001,0.720461,5,,12.0,13,,0,30,29,4164
HHS Regions,Region 8,2000,19,0.0818814,0.167122,4,,1.0,5,,1,11,15,6582
HHS Regions,Region 9,2000,19,0.265234,0.387297,5,,4.0,5,,1,15,13,3873
HHS Regions,Region 10,2000,19,0.231481,0.231481,0,,1.0,0,,0,1,3,432
HHS Regions,Region 1,2000,20,0.05341669999999999,0.0557207,0,,2.0,1,,0,3,30,5384
HHS Regions,Region 2,2000,20,0.0,0.0,0,,0.0,0,,0,0,5,385
HHS Regions,Region 3,2000,20,1.12846,0.8912190000000001,11,,15.0,5,,3,34,14,3815
HHS Regions,Region 4,2000,20,0.393233,0.525831,29,,20.0,30,,1,80,58,15214
HHS Regions,Region 5,2000,20,0.214664,0.24234699999999998,16,,5.0,13,,4,38,59,15680
HHS Regions,Region 6,2000,20,0.265205,0.0321234,0,,1.0,1,,0,2,7,6226
HHS Regions,Region 7,2000,20,0.716501,0.615915,6,,14.0,4,,1,25,28,4059
HHS Regions,Region 8,2000,20,0.0,0.0,0,,0.0,0,,0,0,16,4663
HHS Regions,Region 9,2000,20,0.946002,0.939802,17,,7.0,11,,2,37,13,3937
HHS Regions,Region 10,2000,20,0.0,0.0,0,,0.0,0,,0,0,3,398
